nama_kategori,nama_produk,tgl_transaksi,nama_cabang,nilai_jual,jumlah_unit
Buah,semangka 1 buah,11/6/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 928,850 ", 65 
Sayur-Sayuran,Bawang Merah / Onion 1kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 906,000 ", 75 
Sayur-Sayuran,buncis 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 510,400 ", 80 
Sayur-Sayuran,kacang panjang 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,064,260 ", 127 
Sayur-Sayuran,kacang hijau 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 773,280 ", 108 
Sayur-Sayuran,kentang 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 40,693,120 "," 4,672 "
Sayur-Sayuran,ketimun 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 530,580 ", 111 
Sayur-Sayuran,kobis 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 119,700 ", 105 
Sayur-Sayuran,tomat 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 215,430 ", 43 
Sayur-Sayuran,ubi kayu basah 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 82,490 ", 73 
Sayur-Sayuran,ubi jalar 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 85,560 ", 69 
Sayur-Sayuran,wortel 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 222,040 ", 61 
Makanan & Minuman,susu kotak (800 ml),11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,519,830 ", 117 
Makanan & Minuman,telur ayam ras 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 695,200 ", 55 
Makanan & Minuman,telur ayam kampung 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,142,020 ", 58 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),11/6/2008 0:00,PHI Mini Market - Surabaya 01," 20,873,850 ", 201 
Makanan & Minuman,air mineral 600 ml,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 150,650 ", 115 
Makanan & Minuman,jus kesehatan 600 ml,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,095,990 ", 119 
Makanan & Minuman,nasi goreng instant (1 ons),11/6/2008 0:00,PHI Mini Market - Surabaya 01," 599,040 ", 96 
Makanan & Minuman,snack gurih 1 ons,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 445,600 ", 80 
Makanan & Minuman,kacang goreng 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,096,480 ", 89 
Makanan & Minuman,kacang mete 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 6,958,800 ", 90 
Makanan & Minuman,markisa 600 ml,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,246,400 ", 82 
Makanan & Minuman,bumbu fried chicken,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 2,280,000 ", 150 
Makanan & Minuman,susu kotak 1 l,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 879,480 ", 84 
Makanan & Minuman,minuman probiotik,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 115,000 ", 125 
Buah,jeruk 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,124,960 ", 89 
Buah,apel 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 637,981,440 "," 11,136 "
Buah,alpukat 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 902,830 ", 137 
Buah,belimbing 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 401,850 ", 95 
Buah,durian 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 2,367,280 ", 127 
Buah,kelapa muda,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,233,180 ", 234 
Buah,mangga 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 1,809,920 ", 112 
Buah,Manggis 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 4,542,510 ", 223 
Buah,nenas 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 237,120 ", 38 
Buah,nangka 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 140,075,520 "," 4,416 "
Buah,pepaya 1 buah,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 535,000 ", 100 
Buah,pisang 1 sisir,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 793,750 ", 125 
Buah,rambutan 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 568,630 ", 101 
Buah,salak 1 kg,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 337,920 ", 22 
Buah,semangka 1 buah,11/6/2008 0:00,PHI Mini Market - Surabaya 01," 127,800 ", 9 
Sayur-Sayuran,Bawang Merah / Onion 1kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,259,690 ", 103 
Sayur-Sayuran,buncis 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 461,500 ", 71 
Sayur-Sayuran,kacang panjang 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 578,220 ", 69 
Sayur-Sayuran,kacang hijau 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,078,940 ", 146 
Sayur-Sayuran,kentang 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 83,077,120 "," 9,728 "
Sayur-Sayuran,ketimun 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 645,270 ", 137 
Sayur-Sayuran,kobis 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 202,020 ", 182 
Sayur-Sayuran,tomat 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 424,150 ", 85 
Sayur-Sayuran,ubi kayu basah 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 160,740 ", 141 
Sayur-Sayuran,ubi jalar 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 168,510 ", 137 
Sayur-Sayuran,wortel 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 162,900 ", 45 
Makanan & Minuman,susu kotak (800 ml),11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,980,000 ", 150 
Makanan & Minuman,telur ayam ras 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 989,080 ", 79 
Makanan & Minuman,telur ayam kampung 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 795,600 ", 40 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),11/7/2008 0:00,PHI Mini Market - Makassar 01," 8,811,600 ", 84 
Makanan & Minuman,air mineral 600 ml,11/7/2008 0:00,PHI Mini Market - Makassar 01," 207,480 ", 156 
Makanan & Minuman,jus kesehatan 600 ml,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,295,790 ", 141 
Makanan & Minuman,nasi goreng instant (1 ons),11/7/2008 0:00,PHI Mini Market - Makassar 01," 458,640 ", 72 
Makanan & Minuman,snack gurih 1 ons,11/7/2008 0:00,PHI Mini Market - Makassar 01," 591,150 ", 105 
Makanan & Minuman,kacang goreng 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 453,990 ", 37 
Makanan & Minuman,kacang mete 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 6,702,840 ", 86 
Makanan & Minuman,markisa 600 ml,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,444,950 ", 95 
Makanan & Minuman,bumbu fried chicken,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,251,320 ", 82 
Makanan & Minuman,susu kotak 1 l,11/7/2008 0:00,PHI Mini Market - Makassar 01," 609,580 ", 58 
Makanan & Minuman,minuman probiotik,11/7/2008 0:00,PHI Mini Market - Makassar 01," 61,880 ", 68 
Buah,jeruk 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 881,300 ", 70 
Buah,apel 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,164,083,200 "," 20,480 "
Buah,alpukat 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 873,840 ", 132 
Buah,belimbing 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 510,000 ", 120 
Buah,durian 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 2,074,600 ", 110 
Buah,kelapa muda,11/7/2008 0:00,PHI Mini Market - Makassar 01," 549,150 ", 105 
Buah,mangga 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,752,840 ", 108 
Buah,Manggis 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 2,097,120 ", 102 
Buah,nenas 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 440,910 ", 71 
Buah,nangka 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 151,457,280 "," 4,736 "
Buah,pepaya 1 buah,11/7/2008 0:00,PHI Mini Market - Makassar 01," 732,200 ", 140 
Buah,pisang 1 sisir,11/7/2008 0:00,PHI Mini Market - Makassar 01," 409,860 ", 66 
Buah,rambutan 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 938,540 ", 167 
Buah,salak 1 kg,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,353,690 ", 89 
Buah,semangka 1 buah,11/7/2008 0:00,PHI Mini Market - Makassar 01," 1,629,060 ", 114 
Sayur-Sayuran,Bawang Merah / Onion 1kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,150,450 ", 95 
Sayur-Sayuran,buncis 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 981,000 ", 150 
Sayur-Sayuran,kacang panjang 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,020,000 ", 120 
Sayur-Sayuran,kacang hijau 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 522,560 ", 71 
Sayur-Sayuran,kentang 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 49,996,800 "," 5,760 "
Sayur-Sayuran,ketimun 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 618,320 ", 131 
Sayur-Sayuran,kobis 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 100,570 ", 89 
Sayur-Sayuran,tomat 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 900,370 ", 179 
Sayur-Sayuran,ubi kayu basah 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 90,060 ", 79 
Sayur-Sayuran,ubi jalar 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 83,640 ", 68 
Sayur-Sayuran,wortel 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 444,080 ", 122 
Makanan & Minuman,susu kotak (800 ml),11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,409,800 ", 106 
Makanan & Minuman,telur ayam ras 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,587,200 ", 128 
Makanan & Minuman,telur ayam kampung 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 2,545,920 ", 128 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 9,989,760 ", 96 
Makanan & Minuman,air mineral 600 ml,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 76,560 ", 58 
Makanan & Minuman,jus kesehatan 600 ml,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,055,600 ", 116 
Makanan & Minuman,nasi goreng instant (1 ons),11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 574,200 ", 90 
Makanan & Minuman,snack gurih 1 ons,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 870,480 ", 156 
Makanan & Minuman,kacang goreng 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 2,469,590 ", 199 
Makanan & Minuman,kacang mete 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 4,433,460 ", 57 
Makanan & Minuman,markisa 600 ml,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 999,900 ", 66 
Makanan & Minuman,bumbu fried chicken,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,388,660 ", 91 
Makanan & Minuman,susu kotak 1 l,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,268,400 ", 120 
Makanan & Minuman,minuman probiotik,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 120,120 ", 132 
Buah,jeruk 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 920,530 ", 73 
Buah,apel 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 249,848,320 "," 4,352 "
Buah,alpukat 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 369,600 ", 56 
Buah,belimbing 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 453,680 ", 107 
Buah,durian 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,254,660 ", 66 
Buah,kelapa muda,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 630,700 ", 119 
Buah,mangga 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,609,160 ", 98 
Buah,Manggis 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,977,600 ", 96 
Buah,nenas 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 493,600 ", 80 
Buah,nangka 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 235,934,720 "," 7,424 "
Buah,pepaya 1 buah,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 580,530 ", 111 
Buah,pisang 1 sisir,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 622,000 ", 100 
Buah,rambutan 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 727,040 ", 128 
Buah,salak 1 kg,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,262,430 ", 83 
Buah,semangka 1 buah,11/7/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 904,050 ", 63 
Sayur-Sayuran,Bawang Merah / Onion 1kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,323,000 ", 108 
Sayur-Sayuran,buncis 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 516,660 ", 79 
Sayur-Sayuran,kacang panjang 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 587,190 ", 69 
Sayur-Sayuran,kacang hijau 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 960,230 ", 131 
Sayur-Sayuran,kentang 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 73,118,080 "," 8,512 "
Sayur-Sayuran,ketimun 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 253,260 ", 54 
Sayur-Sayuran,kobis 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 124,320 ", 111 
Sayur-Sayuran,tomat 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 466,860 ", 93 
Sayur-Sayuran,ubi kayu basah 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 190,380 ", 167 
Sayur-Sayuran,ubi jalar 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 58,280 ", 47 
Sayur-Sayuran,wortel 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 228,060 ", 63 
Makanan & Minuman,susu kotak (800 ml),11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,055,440 ", 79 
Makanan & Minuman,telur ayam ras 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,211,530 ", 97 
Makanan & Minuman,telur ayam kampung 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,913,280 ", 96 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),11/7/2008 0:00,PHI Mini Market - Surabaya 01," 9,742,160 ", 94 
Makanan & Minuman,air mineral 600 ml,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 79,200 ", 60 
Makanan & Minuman,jus kesehatan 600 ml,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,109,570 ", 121 
Makanan & Minuman,nasi goreng instant (1 ons),11/7/2008 0:00,PHI Mini Market - Surabaya 01," 534,650 ", 85 
Makanan & Minuman,snack gurih 1 ons,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 722,400 ", 129 
Makanan & Minuman,kacang goreng 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,165,650 ", 95 
Makanan & Minuman,kacang mete 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 7,141,960 ", 92 
Makanan & Minuman,markisa 600 ml,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,272,390 ", 83 
Makanan & Minuman,bumbu fried chicken,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,485,120 ", 96 
Makanan & Minuman,susu kotak 1 l,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 730,710 ", 69 
Makanan & Minuman,minuman probiotik,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 125,120 ", 136 
Buah,jeruk 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 771,040 ", 61 
Buah,apel 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 355,553,280 "," 6,144 "
Buah,alpukat 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 995,320 ", 149 
Buah,belimbing 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 351,920 ", 83 
Buah,durian 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,485,900 ", 78 
Buah,kelapa muda,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 499,700 ", 95 
Buah,mangga 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,343,770 ", 83 
Buah,Manggis 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 2,978,400 ", 146 
Buah,nenas 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 725,700 ", 118 
Buah,nangka 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 262,375,680 "," 8,256 "
Buah,pepaya 1 buah,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 736,700 ", 139 
Buah,pisang 1 sisir,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 437,360 ", 71 
Buah,rambutan 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 566,610 ", 101 
Buah,salak 1 kg,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,462,050 ", 95 
Buah,semangka 1 buah,11/7/2008 0:00,PHI Mini Market - Surabaya 01," 1,305,850 ", 91 
Sayur-Sayuran,Bawang Merah / Onion 1kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,167,180 ", 98 
Sayur-Sayuran,buncis 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 986,850 ", 153 
Sayur-Sayuran,kacang panjang 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 649,110 ", 77 
Sayur-Sayuran,kacang hijau 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,306,820 ", 181 
Sayur-Sayuran,kentang 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 46,341,120 "," 5,376 "
Sayur-Sayuran,ketimun 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 419,190 ", 89 
Sayur-Sayuran,kobis 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 72,450 ", 63 
Sayur-Sayuran,tomat 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 338,350 ", 67 
Sayur-Sayuran,ubi kayu basah 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 206,340 ", 181 
Sayur-Sayuran,ubi jalar 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 125,240 ", 101 
Sayur-Sayuran,wortel 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 682,620 ", 186 
Makanan & Minuman,susu kotak (800 ml),11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,024,920 ", 78 
Makanan & Minuman,telur ayam ras 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,130,400 ", 90 
Makanan & Minuman,telur ayam kampung 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,788,150 ", 91 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),11/8/2008 0:00,PHI Mini Market - Makassar 01," 22,011,880 ", 209 
Makanan & Minuman,air mineral 600 ml,11/8/2008 0:00,PHI Mini Market - Makassar 01," 147,060 ", 114 
Makanan & Minuman,jus kesehatan 600 ml,11/8/2008 0:00,PHI Mini Market - Makassar 01," 337,070 ", 37 
Makanan & Minuman,nasi goreng instant (1 ons),11/8/2008 0:00,PHI Mini Market - Makassar 01," 320,280 ", 51 
Makanan & Minuman,snack gurih 1 ons,11/8/2008 0:00,PHI Mini Market - Makassar 01," 574,740 ", 103 
Makanan & Minuman,kacang goreng 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 761,980 ", 62 
Makanan & Minuman,kacang mete 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 11,581,000 ", 148 
Makanan & Minuman,markisa 600 ml,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,149,750 ", 75 
Makanan & Minuman,bumbu fried chicken,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,223,200 ", 80 
Makanan & Minuman,susu kotak 1 l,11/8/2008 0:00,PHI Mini Market - Makassar 01," 912,560 ", 88 
Makanan & Minuman,minuman probiotik,11/8/2008 0:00,PHI Mini Market - Makassar 01," 41,400 ", 45 
Buah,jeruk 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,193,200 ", 95 
Buah,apel 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,655,808,000 "," 28,672 "
Buah,alpukat 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 783,520 ", 118 
Buah,belimbing 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 438,780 ", 103 
Buah,durian 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,292,680 ", 68 
Buah,kelapa muda,11/8/2008 0:00,PHI Mini Market - Makassar 01," 955,500 ", 182 
Buah,mangga 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,175,760 ", 72 
Buah,Manggis 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 2,622,550 ", 127 
Buah,nenas 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 658,350 ", 105 
Buah,nangka 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 163,430,400 "," 5,120 "
Buah,pepaya 1 buah,11/8/2008 0:00,PHI Mini Market - Makassar 01," 574,200 ", 110 
Buah,pisang 1 sisir,11/8/2008 0:00,PHI Mini Market - Makassar 01," 592,800 ", 95 
Buah,rambutan 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 325,380 ", 58 
Buah,salak 1 kg,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,678,320 ", 111 
Buah,semangka 1 buah,11/8/2008 0:00,PHI Mini Market - Makassar 01," 1,082,250 ", 75 
Sayur-Sayuran,Bawang Merah / Onion 1kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 489,540 ", 41 
Sayur-Sayuran,buncis 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 673,920 ", 104 
Sayur-Sayuran,kacang panjang 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 636,880 ", 76 
Sayur-Sayuran,kacang hijau 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 812,520 ", 111 
Sayur-Sayuran,kentang 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 62,701,440 "," 7,232 "
Sayur-Sayuran,ketimun 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 255,420 ", 54 
Sayur-Sayuran,kobis 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 57,000 ", 50 
Sayur-Sayuran,tomat 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 489,850 ", 97 
Sayur-Sayuran,ubi kayu basah 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 221,760 ", 198 
Sayur-Sayuran,ubi jalar 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 140,000 ", 112 
Sayur-Sayuran,wortel 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 372,690 ", 101 
Makanan & Minuman,susu kotak (800 ml),11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 3,175,040 ", 242 
Makanan & Minuman,telur ayam ras 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,263,510 ", 101 
Makanan & Minuman,telur ayam kampung 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 2,407,060 ", 122 
Makanan & Minuman,mie instant 1 kotak (40 bungkus),11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 21,507,850 ", 203 
Makanan & Minuman,air mineral 600 ml,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 208,290 ", 159 
Makanan & Minuman,jus kesehatan 600 ml,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 706,680 ", 78 
Makanan & Minuman,nasi goreng instant (1 ons),11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 333,370 ", 53 
Makanan & Minuman,snack gurih 1 ons,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 407,520 ", 72 
Makanan & Minuman,kacang goreng 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 718,030 ", 59 
Makanan & Minuman,kacang mete 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 5,066,100 ", 65 
Makanan & Minuman,markisa 600 ml,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 569,430 ", 37 
Makanan & Minuman,bumbu fried chicken,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,838,400 ", 120 
Makanan & Minuman,susu kotak 1 l,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 743,370 ", 71 
Makanan & Minuman,minuman probiotik,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 126,960 ", 138 
Buah,jeruk 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,156,610 ", 91 
Buah,apel 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 658,380,800 "," 11,264 "
Buah,alpukat 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 702,780 ", 106 
Buah,belimbing 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 202,080 ", 48 
Buah,durian 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,965,600 ", 104 
Buah,kelapa muda,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 409,220 ", 79 
Buah,mangga 1 kg,11/8/2008 0:00,PHI Mini Market - Jakarta Pusat 01," 1,018,710 ", 63 
