kode_produk;tgl_berlaku;kode_cabang;kode_cabang_1;harga_berlaku_cabang;modal_cabang;biaya_cabang
PROD-0000013;2008-03-05;CABANG-065;065;12280;11630;290
PROD-0000014;2008-03-05;CABANG-065;065;11460;10990;140
PROD-0000015;2008-03-05;CABANG-065;065;19440;18470;40
PROD-0000016;2008-03-05;CABANG-065;065;96900;92060;870
PROD-0000017;2008-03-05;CABANG-065;065;1220;1150;0
PROD-0000018;2008-03-05;CABANG-065;065;9000;8550;60
PROD-0000019;2008-03-05;CABANG-065;065;6050;5750;80
PROD-0000020;2008-03-05;CABANG-065;065;5330;5100;120
PROD-0000021;2008-03-05;CABANG-065;065;12060;11400;130
PROD-0000022;2008-03-05;CABANG-065;065;71980;68870;1010
PROD-0000023;2008-03-05;CABANG-065;065;14370;13610;210
PROD-0000024;2008-03-05;CABANG-065;065;15140;14270;30
PROD-0000025;2008-03-05;CABANG-065;065;10170;9670;140
PROD-0000026;2008-03-05;CABANG-065;065;910;860;10
PROD-0000027;2008-03-05;CABANG-065;065;12190;11470;40
PROD-0000028;2008-03-05;CABANG-065;065;55450;53160;110
PROD-0000029;2008-03-05;CABANG-065;065;6190;5920;80
PROD-0000030;2008-03-05;CABANG-065;065;4000;3770;30
PROD-0000031;2008-03-05;CABANG-065;065;18330;17360;410
PROD-0000032;2008-03-05;CABANG-065;065;5050;4800;20
PROD-0000033;2008-03-05;CABANG-065;065;15780;15040;350
PROD-0000034;2008-03-05;CABANG-065;065;20040;19040;320
PROD-0000035;2008-03-05;CABANG-065;065;6060;5700;110
PROD-0000036;2008-03-05;CABANG-065;065;30830;29340;20
PROD-0000037;2008-03-05;CABANG-065;065;5110;4850;0
PROD-0000038;2008-03-05;CABANG-065;065;6040;5720;20
PROD-0000039;2008-03-05;CABANG-065;065;5520;5190;30
PROD-0000040;2008-03-05;CABANG-065;065;14950;14200;310
PROD-0000041;2008-03-05;CABANG-065;065;13330;12580;190
PROD-0000001;2008-03-06;CABANG-065;065;11160;10600;50
PROD-0000002;2008-03-06;CABANG-065;065;4220;4010;40
PROD-0000003;2008-03-06;CABANG-065;065;6310;6000;80
PROD-0000004;2008-03-06;CABANG-065;065;8110;7790;30
PROD-0000005;2008-03-06;CABANG-065;065;7240;6910;10
PROD-0000006;2008-03-06;CABANG-065;065;8130;7750;70
PROD-0000007;2008-03-06;CABANG-065;065;4650;4390;90
PROD-0000008;2008-03-06;CABANG-065;065;1080;1040;10
PROD-0000009;2008-03-06;CABANG-065;065;4850;4600;30
PROD-0000010;2008-03-06;CABANG-065;065;1100;1050;10
PROD-0000011;2008-03-06;CABANG-065;065;1210;1140;10
PROD-0000012;2008-03-06;CABANG-065;065;3520;3320;50
PROD-0000013;2008-03-06;CABANG-065;065;12430;11750;290
PROD-0000014;2008-03-06;CABANG-065;065;11670;11080;190
PROD-0000015;2008-03-06;CABANG-065;065;19290;18440;90
PROD-0000016;2008-03-06;CABANG-065;065;98070;92860;1230
PROD-0000017;2008-03-06;CABANG-065;065;1240;1180;20
PROD-0000018;2008-03-06;CABANG-065;065;8930;8480;140
PROD-0000019;2008-03-06;CABANG-065;065;6080;5800;50
PROD-0000020;2008-03-06;CABANG-065;065;5300;5030;10
PROD-0000021;2008-03-06;CABANG-065;065;11940;11410;80
PROD-0000022;2008-03-06;CABANG-065;065;71840;68810;400
PROD-0000023;2008-03-06;CABANG-065;065;14230;13570;330
PROD-0000024;2008-03-06;CABANG-065;065;15100;14340;160
PROD-0000025;2008-03-06;CABANG-065;065;10110;9650;90
PROD-0000026;2008-03-06;CABANG-065;065;900;870;20
PROD-0000027;2008-03-06;CABANG-065;065;12120;11470;70
PROD-0000028;2008-03-06;CABANG-065;065;55780;52990;1090
PROD-0000029;2008-03-06;CABANG-065;065;6090;5770;0
PROD-0000030;2008-03-06;CABANG-065;065;4050;3850;90
PROD-0000031;2008-03-06;CABANG-065;065;18220;17310;120
PROD-0000032;2008-03-06;CABANG-065;065;5040;4760;30
PROD-0000033;2008-03-06;CABANG-065;065;15610;14830;180
PROD-0000034;2008-03-06;CABANG-065;065;19880;19000;410
PROD-0000035;2008-03-06;CABANG-065;065;6080;5760;60
PROD-0000036;2008-03-06;CABANG-065;065;30710;28970;340
PROD-0000037;2008-03-06;CABANG-065;065;5050;4750;70
PROD-0000038;2008-03-06;CABANG-065;065;6090;5730;140
PROD-0000039;2008-03-06;CABANG-065;065;5610;5300;130
PROD-0000040;2008-03-06;CABANG-065;065;15010;14320;110
PROD-0000041;2008-03-06;CABANG-065;065;13250;12510;260
PROD-0000001;2008-03-07;CABANG-065;065;11250;10690;250
PROD-0000002;2008-03-07;CABANG-065;065;4230;4050;40
PROD-0000003;2008-03-07;CABANG-065;065;6240;5930;140
PROD-0000004;2008-03-07;CABANG-065;065;8100;7760;160
PROD-0000005;2008-03-07;CABANG-065;065;7150;6790;140
PROD-0000006;2008-03-07;CABANG-065;065;8230;7820;30
PROD-0000007;2008-03-07;CABANG-065;065;4600;4370;80
PROD-0000008;2008-03-07;CABANG-065;065;1070;1010;0
PROD-0000009;2008-03-07;CABANG-065;065;4760;4520;40
PROD-0000010;2008-03-07;CABANG-065;065;1100;1050;20
PROD-0000011;2008-03-07;CABANG-065;065;1220;1150;20
PROD-0000012;2008-03-07;CABANG-065;065;3530;3370;80
PROD-0000013;2008-03-07;CABANG-065;065;12460;11900;220
PROD-0000014;2008-03-07;CABANG-065;065;11670;11080;280
PROD-0000015;2008-03-07;CABANG-065;065;18970;17870;240
PROD-0000016;2008-03-07;CABANG-065;065;97860;92970;1860
PROD-0000017;2008-03-07;CABANG-065;065;1220;1160;20
PROD-0000018;2008-03-07;CABANG-065;065;8870;8430;140
PROD-0000019;2008-03-07;CABANG-065;065;6080;5780;100
PROD-0000020;2008-03-07;CABANG-065;065;5380;5160;30
PROD-0000021;2008-03-07;CABANG-065;065;12290;11670;300
PROD-0000022;2008-03-07;CABANG-065;065;72700;68570;70
PROD-0000023;2008-03-07;CABANG-065;065;14310;13600;200
PROD-0000024;2008-03-07;CABANG-065;065;14860;14120;100
PROD-0000025;2008-03-07;CABANG-065;065;10150;9660;0
PROD-0000026;2008-03-07;CABANG-065;065;890;840;20
PROD-0000027;2008-03-07;CABANG-065;065;12100;11610;80
PROD-0000028;2008-03-07;CABANG-065;065;56120;53780;930
PROD-0000029;2008-03-07;CABANG-065;065;6050;5750;110
PROD-0000030;2008-03-07;CABANG-065;065;4030;3840;30
PROD-0000031;2008-03-07;CABANG-065;065;18440;17520;360
PROD-0000032;2008-03-07;CABANG-065;065;5060;4800;110
PROD-0000033;2008-03-07;CABANG-065;065;15370;14600;130
PROD-0000034;2008-03-07;CABANG-065;065;19920;19040;180
PROD-0000035;2008-03-07;CABANG-065;065;6050;5720;90
PROD-0000036;2008-03-07;CABANG-065;065;30170;28480;740
PROD-0000037;2008-03-07;CABANG-065;065;5100;4820;0
PROD-0000038;2008-03-07;CABANG-065;065;6080;5780;90
PROD-0000039;2008-03-07;CABANG-065;065;5520;5250;10
PROD-0000040;2008-03-07;CABANG-065;065;15160;14510;20
PROD-0000041;2008-03-07;CABANG-065;065;13250;12480;190
PROD-0000001;2008-03-08;CABANG-065;065;11180;10580;150
PROD-0000002;2008-03-08;CABANG-065;065;4260;4050;0
PROD-0000003;2008-03-08;CABANG-065;065;6270;6000;10
PROD-0000004;2008-03-08;CABANG-065;065;8030;7660;170
PROD-0000005;2008-03-08;CABANG-065;065;7190;6830;50
PROD-0000006;2008-03-08;CABANG-065;065;8150;7750;100
PROD-0000007;2008-03-08;CABANG-065;065;4680;4410;70
PROD-0000008;2008-03-08;CABANG-065;065;1080;1020;0
PROD-0000009;2008-03-08;CABANG-065;065;4780;4570;100
PROD-0000010;2008-03-08;CABANG-065;065;1100;1060;0
PROD-0000011;2008-03-08;CABANG-065;065;1200;1130;20
PROD-0000012;2008-03-08;CABANG-065;065;3520;3350;50
PROD-0000013;2008-03-08;CABANG-065;065;12360;11740;40
PROD-0000014;2008-03-08;CABANG-065;065;11600;11110;260
PROD-0000015;2008-03-08;CABANG-065;065;19120;18050;250
PROD-0000016;2008-03-08;CABANG-065;065;97870;92980;1960
PROD-0000017;2008-03-08;CABANG-065;065;1220;1160;20
PROD-0000018;2008-03-08;CABANG-065;065;8960;8510;90
PROD-0000019;2008-03-08;CABANG-065;065;6090;5760;140
PROD-0000020;2008-03-08;CABANG-065;065;5300;5010;80
PROD-0000021;2008-03-08;CABANG-065;065;11920;11330;230
PROD-0000022;2008-03-08;CABANG-065;065;71700;68650;970
PROD-0000023;2008-03-08;CABANG-065;065;14540;13830;200
PROD-0000024;2008-03-08;CABANG-065;065;15050;14380;200
PROD-0000025;2008-03-08;CABANG-065;065;10250;9840;150
PROD-0000026;2008-03-08;CABANG-065;065;910;850;20
PROD-0000027;2008-03-08;CABANG-065;065;12100;11580;270
PROD-0000028;2008-03-08;CABANG-065;065;56000;52950;60
PROD-0000029;2008-03-08;CABANG-065;065;6190;5940;140
PROD-0000030;2008-03-08;CABANG-065;065;4070;3870;0
PROD-0000031;2008-03-08;CABANG-065;065;18220;17170;210
PROD-0000032;2008-03-08;CABANG-065;065;5090;4880;40
PROD-0000033;2008-03-08;CABANG-065;065;15610;14830;50
PROD-0000034;2008-03-08;CABANG-065;065;20400;19340;340
PROD-0000035;2008-03-08;CABANG-065;065;6100;5770;150
PROD-0000036;2008-03-08;CABANG-065;065;30350;28580;150
PROD-0000037;2008-03-08;CABANG-065;065;5060;4810;30
PROD-0000038;2008-03-08;CABANG-065;065;5970;5640;80
PROD-0000039;2008-03-08;CABANG-065;065;5540;5300;110
PROD-0000040;2008-03-08;CABANG-065;065;15010;14260;350
PROD-0000041;2008-03-08;CABANG-065;065;13200;12570;320
PROD-0000001;2008-03-09;CABANG-065;065;11310;10780;260
PROD-0000002;2008-03-09;CABANG-065;065;4260;4070;100
PROD-0000003;2008-03-09;CABANG-065;065;6240;5880;40
PROD-0000004;2008-03-09;CABANG-065;065;8010;7610;40
PROD-0000005;2008-03-09;CABANG-065;065;7170;6790;180
PROD-0000006;2008-03-09;CABANG-065;065;8110;7780;30
PROD-0000007;2008-03-09;CABANG-065;065;4590;4360;60
PROD-0000008;2008-03-09;CABANG-065;065;1070;1020;10
PROD-0000009;2008-03-09;CABANG-065;065;4730;4500;60
PROD-0000010;2008-03-09;CABANG-065;065;1120;1060;10
PROD-0000011;2008-03-09;CABANG-065;065;1230;1170;10
PROD-0000012;2008-03-09;CABANG-065;065;3610;3390;20
PROD-0000013;2008-03-09;CABANG-065;065;12500;11780;140
PROD-0000014;2008-03-09;CABANG-065;065;11460;10920;180
PROD-0000015;2008-03-09;CABANG-065;065;19510;18550;190
PROD-0000016;2008-03-09;CABANG-065;065;98060;92410;2060
PROD-0000017;2008-03-09;CABANG-065;065;1230;1170;30
PROD-0000018;2008-03-09;CABANG-065;065;8990;8530;90
PROD-0000019;2008-03-09;CABANG-065;065;6070;5770;120
PROD-0000020;2008-03-09;CABANG-065;065;5330;5100;10
PROD-0000021;2008-03-09;CABANG-065;065;12110;11510;300
PROD-0000022;2008-03-09;CABANG-065;065;70840;67650;320
PROD-0000023;2008-03-09;CABANG-065;065;14340;13570;20
PROD-0000024;2008-03-09;CABANG-065;065;15230;14470;350
PROD-0000025;2008-03-09;CABANG-065;065;10130;9620;190
PROD-0000026;2008-03-09;CABANG-065;065;900;850;10
PROD-0000027;2008-03-09;CABANG-065;065;12260;11570;250
PROD-0000028;2008-03-09;CABANG-065;065;54680;51890;30
PROD-0000029;2008-03-09;CABANG-065;065;6220;5910;10
PROD-0000030;2008-03-09;CABANG-065;065;4070;3860;50
PROD-0000031;2008-03-09;CABANG-065;065;18190;17240;380
PROD-0000032;2008-03-09;CABANG-065;065;5080;4830;20
PROD-0000033;2008-03-09;CABANG-065;065;15870;15100;240
PROD-0000034;2008-03-09;CABANG-065;065;19880;18970;270
PROD-0000035;2008-03-09;CABANG-065;065;6120;5780;70
PROD-0000036;2008-03-09;CABANG-065;065;30410;28690;120
PROD-0000037;2008-03-09;CABANG-065;065;5050;4800;90
PROD-0000038;2008-03-09;CABANG-065;065;6010;5740;120
PROD-0000039;2008-03-09;CABANG-065;065;5560;5280;50
PROD-0000040;2008-03-09;CABANG-065;065;15070;14190;160
PROD-0000041;2008-03-09;CABANG-065;065;13300;12590;210
PROD-0000001;2008-03-10;CABANG-065;065;11190;10570;20
PROD-0000002;2008-03-10;CABANG-065;065;4280;4040;20
PROD-0000003;2008-03-10;CABANG-065;065;6180;5900;130
PROD-0000004;2008-03-10;CABANG-065;065;8110;7710;30
PROD-0000005;2008-03-10;CABANG-065;065;7250;6890;70
PROD-0000006;2008-03-10;CABANG-065;065;8050;7650;20
PROD-0000007;2008-03-10;CABANG-065;065;4630;4410;80
PROD-0000008;2008-03-10;CABANG-065;065;1090;1040;10
PROD-0000009;2008-03-10;CABANG-065;065;4770;4540;30
PROD-0000010;2008-03-10;CABANG-065;065;1120;1060;30
PROD-0000011;2008-03-10;CABANG-065;065;1200;1150;20
PROD-0000012;2008-03-10;CABANG-065;065;3580;3400;50
PROD-0000013;2008-03-10;CABANG-065;065;12430;11900;210
PROD-0000014;2008-03-10;CABANG-065;065;11550;11090;20
PROD-0000015;2008-03-10;CABANG-065;065;19240;18470;130
PROD-0000016;2008-03-10;CABANG-065;065;97090;91360;2140
PROD-0000017;2008-03-10;CABANG-065;065;1220;1150;10
PROD-0000018;2008-03-10;CABANG-065;065;8880;8480;30
PROD-0000019;2008-03-10;CABANG-065;065;6070;5770;10
PROD-0000020;2008-03-10;CABANG-065;065;5320;5020;20
PROD-0000021;2008-03-10;CABANG-065;065;12040;11390;70
PROD-0000022;2008-03-10;CABANG-065;065;72120;67890;790
PROD-0000023;2008-03-10;CABANG-065;065;14480;13740;350
PROD-0000024;2008-03-10;CABANG-065;065;14950;14080;100
PROD-0000025;2008-03-10;CABANG-065;065;10110;9620;60
PROD-0000026;2008-03-10;CABANG-065;065;900;860;20
PROD-0000027;2008-03-10;CABANG-065;065;12050;11550;40
PROD-0000028;2008-03-10;CABANG-065;065;54790;52330;990
PROD-0000029;2008-03-10;CABANG-065;065;6170;5860;0
PROD-0000030;2008-03-10;CABANG-065;065;4030;3830;0
PROD-0000031;2008-03-10;CABANG-065;065;18250;17380;30
PROD-0000032;2008-03-10;CABANG-065;065;4980;4730;50
PROD-0000033;2008-03-10;CABANG-065;065;15470;14690;0
PROD-0000034;2008-03-10;CABANG-065;065;20360;19440;20
PROD-0000035;2008-03-10;CABANG-065;065;6090;5790;70
PROD-0000036;2008-03-10;CABANG-065;065;30530;28850;400
PROD-0000037;2008-03-10;CABANG-065;065;4990;4740;100
PROD-0000038;2008-03-10;CABANG-065;065;6070;5760;120
PROD-0000039;2008-03-10;CABANG-065;065;5510;5200;110
PROD-0000040;2008-03-10;CABANG-065;065;14950;14240;40
PROD-0000041;2008-03-10;CABANG-065;065;13260;12570;310
PROD-0000001;2008-03-11;CABANG-065;065;11310;10790;50
PROD-0000002;2008-03-11;CABANG-065;065;4190;3980;60
PROD-0000003;2008-03-11;CABANG-065;065;6280;5970;70
PROD-0000004;2008-03-11;CABANG-065;065;8110;7670;190
PROD-0000005;2008-03-11;CABANG-065;065;7200;6840;150
PROD-0000006;2008-03-11;CABANG-065;065;8150;7820;20
PROD-0000007;2008-03-11;CABANG-065;065;4610;4340;70
PROD-0000008;2008-03-11;CABANG-065;065;1080;1030;20
PROD-0000009;2008-03-11;CABANG-065;065;4750;4510;100
PROD-0000010;2008-03-11;CABANG-065;065;1110;1060;20
PROD-0000011;2008-03-11;CABANG-065;065;1210;1150;10
PROD-0000012;2008-03-11;CABANG-065;065;3530;3320;40
PROD-0000013;2008-03-11;CABANG-065;065;12360;11740;140
PROD-0000014;2008-03-11;CABANG-065;065;11460;10890;70
PROD-0000015;2008-03-11;CABANG-065;065;19010;18060;110
PROD-0000016;2008-03-11;CABANG-065;065;98270;93380;1080
PROD-0000017;2008-03-11;CABANG-065;065;1230;1170;20
PROD-0000018;2008-03-11;CABANG-065;065;8800;8360;130
PROD-0000019;2008-03-11;CABANG-065;065;6020;5710;60
PROD-0000020;2008-03-11;CABANG-065;065;5330;5060;50
PROD-0000021;2008-03-11;CABANG-065;065;11990;11390;160
PROD-0000022;2008-03-11;CABANG-065;065;71980;68380;110
PROD-0000023;2008-03-11;CABANG-065;065;14430;13700;40
PROD-0000024;2008-03-11;CABANG-065;065;15020;14340;360
PROD-0000025;2008-03-11;CABANG-065;065;10170;9660;200
PROD-0000026;2008-03-11;CABANG-065;065;910;870;20
PROD-0000027;2008-03-11;CABANG-065;065;12150;11610;40
PROD-0000028;2008-03-11;CABANG-065;065;55890;53030;1030
PROD-0000029;2008-03-11;CABANG-065;065;6100;5750;0
PROD-0000030;2008-03-11;CABANG-065;065;4070;3870;20
PROD-0000031;2008-03-11;CABANG-065;065;18300;17380;100
PROD-0000032;2008-03-11;CABANG-065;065;5100;4810;110
PROD-0000033;2008-03-11;CABANG-065;065;15710;14930;230
PROD-0000034;2008-03-11;CABANG-065;065;20440;19570;300
PROD-0000035;2008-03-11;CABANG-065;065;5990;5640;70
PROD-0000036;2008-03-11;CABANG-065;065;30050;28550;410
PROD-0000037;2008-03-11;CABANG-065;065;5060;4790;100
PROD-0000038;2008-03-11;CABANG-065;065;5960;5620;60
PROD-0000039;2008-03-11;CABANG-065;065;5590;5280;70
PROD-0000040;2008-03-11;CABANG-065;065;15280;14480;0
PROD-0000041;2008-03-11;CABANG-065;065;13170;12480;120
PROD-0000001;2008-03-12;CABANG-065;065;11240;10760;150
PROD-0000002;2008-03-12;CABANG-065;065;4190;4000;10
PROD-0000003;2008-03-12;CABANG-065;065;6220;5910;70
PROD-0000004;2008-03-12;CABANG-065;065;8050;7640;10
PROD-0000005;2008-03-12;CABANG-065;065;7110;6760;80
PROD-0000006;2008-03-12;CABANG-065;065;8100;7700;90
PROD-0000007;2008-03-12;CABANG-065;065;4620;4380;20
PROD-0000008;2008-03-12;CABANG-065;065;1060;1010;10
PROD-0000009;2008-03-12;CABANG-065;065;4780;4540;80
PROD-0000010;2008-03-12;CABANG-065;065;1110;1040;30
PROD-0000011;2008-03-12;CABANG-065;065;1200;1140;10
PROD-0000012;2008-03-12;CABANG-065;065;3530;3350;20
PROD-0000013;2008-03-12;CABANG-065;065;12440;11820;240
PROD-0000014;2008-03-12;CABANG-065;065;11640;10970;270
PROD-0000015;2008-03-12;CABANG-065;065;19210;18250;100
PROD-0000016;2008-03-12;CABANG-065;065;97480;92600;1020
PROD-0000017;2008-03-12;CABANG-065;065;1230;1170;0
PROD-0000018;2008-03-12;CABANG-065;065;9050;8530;200
PROD-0000019;2008-03-12;CABANG-065;065;6100;5790;90
PROD-0000020;2008-03-12;CABANG-065;065;5290;5070;50
PROD-0000021;2008-03-12;CABANG-065;065;12050;11410;50
PROD-0000022;2008-03-12;CABANG-065;065;71550;67970;820
PROD-0000023;2008-03-12;CABANG-065;065;14320;13680;110
PROD-0000024;2008-03-12;CABANG-065;065;15140;14380;210
PROD-0000025;2008-03-12;CABANG-065;065;10150;9650;110
PROD-0000026;2008-03-12;CABANG-065;065;900;850;10
PROD-0000027;2008-03-12;CABANG-065;065;12050;11450;20
PROD-0000028;2008-03-12;CABANG-065;065;55670;52890;190
PROD-0000029;2008-03-12;CABANG-065;065;6140;5880;20
PROD-0000030;2008-03-12;CABANG-065;065;4060;3870;90
PROD-0000031;2008-03-12;CABANG-065;065;18000;17240;380
PROD-0000032;2008-03-12;CABANG-065;065;5030;4780;120
PROD-0000033;2008-03-12;CABANG-065;065;15560;14820;330
PROD-0000034;2008-03-12;CABANG-065;065;20080;19080;180
PROD-0000035;2008-03-12;CABANG-065;065;6150;5840;140
PROD-0000036;2008-03-12;CABANG-065;065;30290;28520;300
PROD-0000037;2008-03-12;CABANG-065;065;5030;4790;110
PROD-0000038;2008-03-12;CABANG-065;065;6140;5820;20
PROD-0000039;2008-03-12;CABANG-065;065;5440;5130;120
PROD-0000040;2008-03-12;CABANG-065;065;15280;14520;370
PROD-0000041;2008-03-12;CABANG-065;065;13470;12690;50
PROD-0000001;2008-03-13;CABANG-065;065;11340;10860;30
PROD-0000002;2008-03-13;CABANG-065;065;4270;4060;50
PROD-0000003;2008-03-13;CABANG-065;065;6330;6010;130
PROD-0000004;2008-03-13;CABANG-065;065;8210;7850;180
PROD-0000005;2008-03-13;CABANG-065;065;7240;6880;20
PROD-0000006;2008-03-13;CABANG-065;065;8250;7910;200
PROD-0000007;2008-03-13;CABANG-065;065;4550;4300;60
PROD-0000008;2008-03-13;CABANG-065;065;1070;1020;0
PROD-0000009;2008-03-13;CABANG-065;065;4690;4500;80
PROD-0000010;2008-03-13;CABANG-065;065;1100;1050;20
PROD-0000011;2008-03-13;CABANG-065;065;1200;1150;20
PROD-0000012;2008-03-13;CABANG-065;065;3550;3370;70
PROD-0000013;2008-03-13;CABANG-065;065;12410;11680;40
PROD-0000014;2008-03-13;CABANG-065;065;11660;11080;120
PROD-0000015;2008-03-13;CABANG-065;065;19130;18100;280
PROD-0000016;2008-03-13;CABANG-065;065;99050;94090;640
PROD-0000017;2008-03-13;CABANG-065;065;1230;1170;20
PROD-0000018;2008-03-13;CABANG-065;065;8870;8480;60
PROD-0000019;2008-03-13;CABANG-065;065;6070;5740;70
PROD-0000020;2008-03-13;CABANG-065;065;5330;5070;130
PROD-0000021;2008-03-13;CABANG-065;065;11950;11260;250
PROD-0000022;2008-03-13;CABANG-065;065;70980;67150;710
PROD-0000023;2008-03-13;CABANG-065;065;14370;13650;80
PROD-0000024;2008-03-13;CABANG-065;065;14800;14120;170
PROD-0000025;2008-03-13;CABANG-065;065;10010;9510;70
PROD-0000026;2008-03-13;CABANG-065;065;890;850;0
PROD-0000027;2008-03-13;CABANG-065;065;12150;11540;10
PROD-0000028;2008-03-13;CABANG-065;065;55450;52390;530
PROD-0000029;2008-03-13;CABANG-065;065;6170;5810;110
PROD-0000030;2008-03-13;CABANG-065;065;4090;3890;30
PROD-0000031;2008-03-13;CABANG-065;065;17900;16880;280
PROD-0000032;2008-03-13;CABANG-065;065;4990;4780;120
PROD-0000033;2008-03-13;CABANG-065;065;15740;14800;30
PROD-0000034;2008-03-13;CABANG-065;065;20200;19190;290
PROD-0000035;2008-03-13;CABANG-065;065;6070;5770;140
PROD-0000036;2008-03-13;CABANG-065;065;30170;28580;650
PROD-0000037;2008-03-13;CABANG-065;065;5130;4910;20
PROD-0000038;2008-03-13;CABANG-065;065;6140;5830;90
PROD-0000039;2008-03-13;CABANG-065;065;5510;5260;100
PROD-0000040;2008-03-13;CABANG-065;065;15190;14430;110
PROD-0000041;2008-03-13;CABANG-065;065;13390;12590;180
PROD-0000001;2008-03-14;CABANG-065;065;11080;10620;240
PROD-0000002;2008-03-14;CABANG-065;065;4280;4060;90
PROD-0000003;2008-03-14;CABANG-065;065;6310;5990;120
PROD-0000004;2008-03-14;CABANG-065;065;8170;7690;70
PROD-0000005;2008-03-14;CABANG-065;065;7040;6690;40
PROD-0000006;2008-03-14;CABANG-065;065;8120;7690;110
PROD-0000007;2008-03-14;CABANG-065;065;4620;4390;60
PROD-0000008;2008-03-14;CABANG-065;065;1090;1030;20
PROD-0000009;2008-03-14;CABANG-065;065;4810;4570;10
PROD-0000010;2008-03-14;CABANG-065;065;1110;1060;20
PROD-0000011;2008-03-14;CABANG-065;065;1230;1170;20
PROD-0000012;2008-03-14;CABANG-065;065;3490;3310;50
PROD-0000013;2008-03-14;CABANG-065;065;12590;11830;30
PROD-0000014;2008-03-14;CABANG-065;065;11620;11030;190
PROD-0000015;2008-03-14;CABANG-065;065;19020;18230;440
PROD-0000016;2008-03-14;CABANG-065;065;97680;92790;390
PROD-0000017;2008-03-14;CABANG-065;065;1220;1150;10
PROD-0000018;2008-03-14;CABANG-065;065;8840;8440;150
PROD-0000019;2008-03-14;CABANG-065;065;6050;5750;100
PROD-0000020;2008-03-14;CABANG-065;065;5280;5010;10
PROD-0000021;2008-03-14;CABANG-065;065;12020;11520;100
PROD-0000022;2008-03-14;CABANG-065;065;72120;68970;1690
PROD-0000023;2008-03-14;CABANG-065;065;14140;13440;290
PROD-0000024;2008-03-14;CABANG-065;065;15080;14330;60
PROD-0000025;2008-03-14;CABANG-065;065;10130;9560;40
PROD-0000026;2008-03-14;CABANG-065;065;900;860;20
PROD-0000027;2008-03-14;CABANG-065;065;12360;11860;230
PROD-0000028;2008-03-14;CABANG-065;065;55010;52260;30
PROD-0000029;2008-03-14;CABANG-065;065;6090;5740;0
PROD-0000030;2008-03-14;CABANG-065;065;4020;3810;60
PROD-0000031;2008-03-14;CABANG-065;065;18190;17390;100
PROD-0000032;2008-03-14;CABANG-065;065;5040;4830;40
PROD-0000033;2008-03-14;CABANG-065;065;15650;14860;330
PROD-0000034;2008-03-14;CABANG-065;065;20160;19100;270
PROD-0000035;2008-03-14;CABANG-065;065;5990;5690;100
PROD-0000036;2008-03-14;CABANG-065;065;30650;29160;550
PROD-0000037;2008-03-14;CABANG-065;065;5090;4830;60
PROD-0000038;2008-03-14;CABANG-065;065;5970;5700;20
